2.165219	 139144
2.165661	 139696
2.166102	 140248
2.166544	 140800
2.166986	 141352
2.167427	 141904
2.167869	 142456
2.168310	 143008
2.168752	 143560
2.169194	 144112
2.169635	 144664
2.170077	 145216
2.170518	 145768
2.170960	 146320
2.171402	 146872
2.171843	 147424
2.172285	 147976
2.172726	 148528
2.173168	 149080
2.205725	 149632
2.206166	 150184
2.206608	 150736
2.207050	 151288
2.207491	 151840
2.207933	 152392
2.208374	 152944
2.208816	 153496
2.209258	 154048
2.209699	 154600
2.210141	 155152
2.210582	 155704
2.211024	 156256
2.211466	 156808
2.211907	 157360
2.212349	 157912
2.212790	 158464
2.213232	 159016
2.213674	 159568
2.214115	 160120
2.246672	 160672
2.247114	 161224
2.247555	 161776
2.247997	 162328
2.248438	 162880
2.248880	 163432
2.249322	 163984
2.249763	 164536
2.250205	 165088
2.250646	 165640
2.251088	 166192
2.251530	 166744
2.251971	 167296
2.252413	 167848
2.252854	 168400
2.253296	 168952
2.253738	 169504
2.254179	 170056
2.254621	 170608
2.255062	 171160
2.287619	 171712
2.288061	 172264
2.288502	 172816
2.288944	 173368
2.289386	 173920
2.289827	 174472
2.290269	 175024
2.290710	 175576
2.291152	 176128
2.291594	 176680
2.292035	 177232
2.292477	 177784
2.292918	 178336
2.293360	 178888
2.293802	 179440
2.294243	 179992
2.294685	 180544
2.295126	 181096
2.295568	 181648
2.296010	 182200
2.328566	 182752
2.329008	 183304
2.329450	 183856
2.329891	 184408
2.330333	 184960
2.330774	 185512
2.331216	 186064
2.331658	 186616
2.332099	 187168
2.332541	 187720
2.332982	 188272
2.333424	 188824
2.333866	 189376
2.334307	 189928
2.334749	 190480
2.335190	 191032
2.335632	 191584
2.336074	 192136
2.336515	 192688
2.336957	 193240
2.369514	 193792
2.369955	 194344
2.370397	 194896
2.370838	 195448
2.371280	 196000
2.371722	 196552
2.372163	 197104
2.372605	 197656
2.373046	 198208
2.373488	 198760
2.373930	 199312
2.374371	 199864
2.374813	 200416
2.375254	 200968
2.375696	 201520
2.376138	 202072
2.376579	 202624
2.377021	 203176
2.377462	 203728
2.377904	 204280
2.410461	 204832
2.410902	 205384
2.411344	 205936
2.411786	 206488
2.412227	 207040
2.412669	 207592
2.413110	 208144
2.413552	 208696
2.413994	 209248
2.414435	 209800
2.414877	 210352
2.415318	 210904
2.415760	 211456
2.416202	 212008
2.416643	 212560
2.417085	 213112
2.417526	 213664
2.417968	 214216
2.418410	 214768
2.418851	 215320
2.451408	 215872
2.451850	 216424
2.452291	 216976
2.452733	 217528
2.453174	 218080
2.453616	 218632
2.454058	 219184
2.454499	 219736
2.454941	 220288
2.455382	 220840
2.455824	 221392
2.456266	 221944
2.456707	 222496
2.457149	 223048
2.457590	 223600
2.458032	 224152
2.458474	 224704
2.458915	 225256
2.459357	 225808
2.459798	 226360
2.492355	 226912
2.492797	 227464
2.493238	 228016
2.493680	 228568
2.494122	 229120
2.494563	 229672
2.495005	 230224
2.495446	 230776
2.495888	 231328
2.496330	 231880
2.496771	 232432
2.497213	 232984
2.497654	 233536
2.498096	 234088
2.498538	 234640
2.498979	 235192
2.499421	 235744
2.499862	 236296
2.500304	 236848
2.500746	 237400
2.533302	 237952
2.533744	 238504
2.534186	 239056
2.534627	 239608
2.535069	 240160
2.535510	 240712
2.535952	 241264
2.536394	 241816
2.536835	 242368
2.537277	 242920
2.537718	 243472
2.538160	 244024
2.538602	 244576
2.539043	 245128
2.539485	 245680
2.539926	 246232
2.540368	 246784
2.540810	 247336
2.541251	 247888
2.541693	 248440
2.574250	 248992
2.574691	 249544
2.575133	 250096
2.575574	 250648
2.576016	 251200
2.576458	 251752
2.576899	 252304
2.577341	 252856
2.577782	 253408
2.578224	 253960
2.578666	 254512
2.579107	 255064
2.579549	 255616
2.579990	 256168
2.580432	 256720
2.580874	 257272
2.581315	 257824
2.581757	 258376
2.582198	 258928
2.582640	 259480
2.615197	 260032
2.615638	 260584
2.616080	 261136
2.616522	 261688
2.616963	 262240
2.617405	 262792
2.617846	 263344
2.618288	 263896
2.618730	 264448
2.619171	 265000
2.619613	 265552
2.620054	 266104
2.620496	 266656
2.620938	 267208
2.621379	 267760
2.621821	 268312
2.622262	 268864
2.622704	 269416
2.623146	 269968
2.623587	 270520
2.656144	 271072
2.656586	 271624
2.657027	 272176
2.657469	 272728
2.657910	 273280
2.658352	 273832
2.658794	 274384
2.659235	 274936
2.659677	 275488
2.660118	 276040
2.660560	 276592
2.661002	 277144
2.661443	 277696
2.661885	 278248
2.662326	 278800
2.662768	 279352
2.663210	 279904
2.663651	 280456
2.664093	 281008
2.664534	 281560
2.697091	 282112
2.697533	 282664
2.697974	 283216
2.698416	 283768
2.698858	 284320
2.699299	 284872
2.699741	 285424
2.700182	 285976
2.700624	 286528
2.701066	 287080
2.701507	 287632
2.701949	 288184
2.702390	 288736
2.702832	 289288
2.703274	 289840
2.703715	 290392
2.704157	 290944
2.704598	 291496
2.705040	 292048
2.705482	 292600
2.738038	 293152
2.738480	 293704
2.738922	 294256
2.739363	 294808
2.739805	 295360
2.740246	 295912
2.740688	 296464
2.741130	 297016
2.741571	 297568
2.742013	 298120
2.742454	 298672
2.742896	 299224
2.743338	 299776
2.743779	 300328
2.744221	 300880
2.744662	 301432
2.745104	 301984
2.745546	 302536
2.745987	 303088
2.746429	 303640
2.778986	 304192
2.779427	 304744
2.779869	 305296
2.780310	 305848
2.780752	 306400
2.781194	 306952
2.781635	 307504
2.782077	 308056
2.782518	 308608
2.782960	 309160
2.783402	 309712
2.783843	 310264
2.784285	 310816
2.784726	 311368
2.785168	 311920
2.785610	 312472
2.786051	 313024
2.786493	 313576
2.786934	 314128
2.787376	 314680
2.819933	 315232
2.820374	 315784
2.820816	 316336
2.821258	 316888
2.821699	 317440
2.822141	 317992
2.822582	 318544
2.823024	 319096
2.823466	 319648
2.823907	 320200
2.824349	 320752
2.824790	 321304
2.825232	 321856
2.825674	 322408
2.826115	 322960
2.826557	 323512
2.826998	 324064
2.827440	 324616
2.827882	 325168
2.828323	 325720
2.860880	 326272
2.861322	 326824
2.861763	 327376
2.862205	 327928
2.862646	 328480
2.863088	 329032
2.863530	 329584
2.863971	 330136
2.864413	 330688
2.864854	 331240
2.865296	 331792
2.865738	 332344
2.866179	 332896
2.866621	 333448
2.867062	 334000
2.867504	 334552
2.867946	 335104
2.868387	 335656
2.868829	 336208
2.869270	 336760
2.901827	 337312
2.902269	 337864
2.902710	 338416
2.903152	 338968
2.903594	 339520
2.904035	 340072
2.904477	 340624
2.904918	 341176
2.905360	 341728
2.905802	 342280
2.906243	 342832
2.906685	 343384
2.907126	 343936
2.907568	 344488
2.908010	 345040
2.908451	 345592
2.908893	 346144
2.909334	 346696
2.909776	 347248
2.910218	 347800
2.942774	 348352
2.943216	 348904
2.943658	 349456
2.944099	 350008
2.944541	 350560
2.944982	 351112
2.945424	 351664
2.945866	 352216
2.946307	 352768
2.946749	 353320
2.947190	 353872
2.947632	 354424
2.948074	 354976
2.948515	 355528
2.948957	 356080
2.949398	 356632
2.949840	 357184
2.950282	 357736
2.950723	 358288
2.951165	 358840
2.983722	 359392
2.984163	 359944
2.984605	 360496
2.985046	 361048
2.985488	 361600
2.985930	 362152
2.986371	 362704
2.986813	 363256
2.987254	 363808
2.987696	 364360
2.988138	 364912
2.988579	 365464
2.989021	 366016
2.989462	 366568
2.989904	 367120
2.990346	 367672
2.990787	 368224
2.991229	 368776
2.991670	 369328
2.992112	 369880
3.024669	 370432
3.025110	 370984
3.025552	 371536
3.025994	 372088
3.026435	 372640
3.026877	 373192
3.027318	 373744
3.027760	 374296
3.028202	 374848
3.028643	 375400
3.029085	 375952
3.029526	 376504
3.029968	 377056
3.030410	 377608
3.030851	 378160
3.031293	 378712
3.031734	 379264
3.032176	 379816
3.032618	 380368
3.033059	 380920
3.065616	 381472
3.066058	 382024
3.066499	 382576
3.066941	 383128
3.067382	 383680
3.067824	 384232
3.068266	 384784
3.068707	 385336
3.069149	 385888
3.069590	 386440
3.070032	 386992
3.070474	 387544
3.070915	 388096
3.071357	 388648
3.071798	 389200
3.072240	 389752
3.072682	 390304
3.073123	 390856
3.073565	 391408
3.074006	 391960
3.106563	 392512
3.107005	 393064
3.107446	 393616
3.107888	 394168
3.108330	 394720
3.108771	 395272
3.109213	 395824
3.109654	 396376
3.110096	 396928
3.110538	 397480
3.110979	 398032
3.111421	 398584
3.111862	 399136
3.112304	 399688
3.112746	 400240
3.113187	 400792
3.113629	 401344
3.114070	 401896
3.114512	 402448
3.114954	 403000
3.147510	 403552
3.147952	 404104
3.148394	 404656
3.148835	 405208
3.149277	 405760
3.149718	 406312
3.150160	 406864
3.150602	 407416
3.151043	 407968
3.151485	 408520
3.151926	 409072
3.152368	 409624
3.152810	 410176
3.153251	 410728
3.153693	 411280
3.154134	 411832
3.154576	 412384
3.155018	 412936
3.155459	 413488
3.155901	 414040
3.188458	 414592
3.188899	 415144
3.189341	 415696
3.189782	 416248
3.190224	 416800
3.190666	 417352
3.191107	 417904
3.191549	 418456
3.191990	 419008
3.192432	 419560
3.192874	 420112
3.193315	 420664
3.193757	 421216
3.194198	 421768
3.194640	 422320
3.195082	 422872
3.195523	 423424
3.195965	 423976
3.196406	 424528
3.196848	 425080
3.229405	 425632
3.229846	 426184
3.230288	 426736
3.230730	 427288
3.231171	 427840
3.231613	 428392
3.232054	 428944
3.232496	 429496
3.232938	 430048
3.233379	 430600
3.233821	 431152
3.234262	 431704
3.234704	 432256
3.235146	 432808
3.235587	 433360
3.236029	 433912
3.236470	 434464
3.236912	 435016
3.237354	 435568
3.237795	 436120
3.270352	 436672
3.270794	 437224
3.271235	 437776
3.271677	 438328
3.272118	 438880
3.272560	 439432
3.273002	 439984
3.273443	 440536
3.273885	 441088
3.274326	 441640
3.274768	 442192
3.275210	 442744
3.275651	 443296
3.276093	 443848
3.276534	 444400
3.276976	 444952
3.277418	 445504
3.277859	 446056
3.278301	 446608
3.278742	 447160
3.311299	 447712
3.311741	 448264
3.312182	 448816
3.312624	 449368
3.313066	 449920
3.313507	 450472
3.313949	 451024
3.314390	 451576
3.314832	 452128
3.315274	 452680
3.315715	 453232
3.316157	 453784
3.316598	 454336
3.317040	 454888
3.317482	 455440
3.317923	 455992
3.318365	 456544
3.318806	 457096
3.319248	 457648
3.319690	 458200
3.352246	 458752
3.352688	 459304
3.353130	 459856
3.353571	 460408
3.354013	 460960
3.354454	 461512
3.354896	 462064
3.355338	 462616
3.355779	 463168
3.356221	 463720
3.356662	 464272
3.357104	 464824
3.357546	 465376
3.357987	 465928
3.358429	 466480
3.358870	 467032
3.359312	 467584
3.359754	 468136
3.360195	 468688
3.360637	 469240
3.393194	 469792
3.393635	 470344
3.394077	 470896
3.394518	 471448
3.394960	 472000
3.395402	 472552
3.395843	 473104
3.396285	 473656
3.396726	 474208
3.397168	 474760
3.397610	 475312
3.398051	 475864
3.398493	 476416
3.398934	 476968
3.399376	 477520
3.399818	 478072
3.400259	 478624
3.400701	 479176
3.401142	 479728
3.401584	 480280
3.434141	 480832
3.434582	 481384
3.435024	 481936
3.435466	 482488
3.435907	 483040
3.436349	 483592
3.436790	 484144
3.437232	 484696
3.437674	 485248
3.438115	 485800
3.438557	 486352
3.438998	 486904
3.439440	 487456
3.439882	 488008
3.440323	 488560
3.440765	 489112
3.441206	 489664
3.441648	 490216
3.442090	 490768
3.442531	 491320
3.475088	 491872
3.475530	 492424
3.475971	 492976
3.476413	 493528
3.476854	 494080
3.477296	 494632
3.477738	 495184
3.478179	 495736
3.478621	 496288
3.479062	 496840
3.479504	 497392
3.479946	 497944
3.480387	 498496
3.480829	 499048
3.481270	 499600
3.481712	 500152
3.482154	 500704
3.482595	 501256
3.483037	 501808
3.483478	 502360
3.516035	 502912
3.516477	 503464
3.516918	 504016
3.517360	 504568
3.517802	 505120
3.518243	 505672
3.518685	 506224
3.519126	 506776
3.519568	 507328
3.520010	 507880
3.520451	 508432
3.520893	 508984
3.521334	 509536
3.521776	 510088
3.522218	 510640
3.522659	 511192
3.523101	 511744
3.523542	 512296
3.523984	 512848
3.524426	 513400
3.556982	 513952
3.557424	 514504
3.557866	 515056
3.558307	 515608
3.558749	 516160
3.559190	 516712
3.559632	 517264
3.560074	 517816
3.560515	 518368
3.560957	 518920
3.561398	 519472
3.561840	 520024
3.562282	 520576
3.562723	 521128
3.563165	 521680
3.563606	 522232
3.564048	 522784
3.564490	 523336
3.564931	 523888
3.565373	 524440
3.597930	 524992
3.598371	 525544
3.598813	 526096
3.599254	 526648
3.599696	 527200
3.600138	 527752
3.600579	 528304
3.601021	 528856
3.601462	 529408
3.601904	 529960
3.602346	 530512
3.602787	 531064
3.603229	 531616
3.603670	 532168
3.604112	 532720
3.604554	 533272
3.604995	 533824
3.605437	 534376
3.605878	 534928
3.606320	 535480
3.638877	 536032
3.639318	 536584
3.639760	 537136
3.640202	 537688
3.640643	 538240
3.641085	 538792
3.641526	 539344
3.641968	 539896
3.642410	 540448
3.642851	 541000
3.643293	 541552
3.643734	 542104
3.644176	 542656
3.644618	 543208
3.645059	 543760
3.645501	 544312
3.645942	 544864
3.646384	 545416
3.646826	 545968
3.647267	 546520
3.679824	 547072
3.680266	 547624
3.680707	 548176
3.681149	 548728
3.681590	 549280
3.682032	 549832
3.682474	 550384
3.682915	 550936
3.683357	 551488
3.683798	 552040
3.684240	 552592
3.684682	 553144
3.685123	 553696
3.685565	 554248
3.686006	 554800
3.686448	 555352
3.686890	 555904
3.687331	 556456
3.687773	 557008
3.688214	 557560
3.720771	 558112
3.721213	 558664
3.721654	 559216
3.722096	 559768
3.722538	 560320
3.722979	 560872
3.723421	 561424
3.723862	 561976
3.724304	 562528
3.724746	 563080
3.725187	 563632
3.725629	 564184
3.726070	 564736
3.726512	 565288
3.726954	 565840
3.727395	 566392
3.727837	 566944
3.728278	 567496
3.728720	 568048
3.729162	 568600
3.761718	 569152
3.762160	 569704
3.762602	 570256
3.763043	 570808
3.763485	 571360
3.763926	 571912
3.764368	 572464
3.764810	 573016
3.765251	 573568
3.765693	 574120
3.766134	 574672
3.766576	 575224
3.767018	 575776
3.767459	 576328
3.767901	 576880
3.768342	 577432
3.768784	 577984
3.769226	 578536
3.769667	 579088
3.770109	 579640
3.802666	 580192
3.803107	 580744
3.803549	 581296
3.803990	 581848
3.804432	 582400
3.804874	 582952
3.805315	 583504
3.805757	 584056
3.806198	 584608
3.806640	 585160
3.807082	 585712
3.807523	 586264
3.807965	 586816
3.808406	 587368
3.808848	 587920
3.809290	 588472
3.809731	 589024
3.810173	 589576
3.810614	 590128
3.811056	 590680
3.843613	 591232
3.844054	 591784
3.844496	 592336
3.844938	 592888
3.845379	 593440
3.845821	 593992
3.846262	 594544
3.846704	 595096
3.847146	 595648
3.847587	 596200
3.848029	 596752
3.848470	 597304
3.848912	 597856
3.849354	 598408
3.849795	 598960
3.850237	 599512
3.850678	 600064
3.851120	 600616
3.851562	 601168
3.852003	 601720
3.884560	 602272
3.885002	 602824
3.885443	 603376
3.885885	 603928
3.886326	 604480
3.886768	 605032
3.887210	 605584
3.887651	 606136
3.888093	 606688
3.888534	 607240
3.888976	 607792
3.889418	 608344
3.889859	 608896
3.890301	 609448
3.890742	 610000
3.891184	 610552
3.891626	 611104
3.892067	 611656
3.892509	 612208
3.892950	 612760
3.925507	 613312
3.925949	 613864
3.926390	 614416
3.926832	 614968
3.927274	 615520
3.927715	 616072
3.928157	 616624
3.928598	 617176
3.929040	 617728
3.929482	 618280
3.929923	 618832
3.930365	 619384
3.930806	 619936
3.931248	 620488
3.931690	 621040
3.932131	 621592
3.932573	 622144
3.933014	 622696
3.933456	 623248
3.933898	 623800
3.966454	 624352
3.966896	 624904
3.967338	 625456
3.967779	 626008
3.968221	 626560
3.968662	 627112
3.969104	 627664
3.969546	 628216
3.969987	 628768
3.970429	 629320
3.970870	 629872
3.971312	 630424
3.971754	 630976
3.972195	 631528
3.972637	 632080
3.973078	 632632
3.973520	 633184
3.973962	 633736
3.974403	 634288
3.974845	 634840
4.007402	 635392
4.007843	 635944
4.008285	 636496
4.008726	 637048
4.009168	 637600
4.009610	 638152
4.010051	 638704
4.010493	 639256
4.010934	 639808
4.011376	 640360
4.011818	 640912
4.012259	 641464
4.012701	 642016
4.013142	 642568
4.013584	 643120
4.014026	 643672
4.014467	 644224
4.014909	 644776
4.015350	 645328
4.015792	 645880
4.048349	 646432
4.048790	 646984
4.049232	 647536
4.049674	 648088
4.050115	 648640
4.050557	 649192
4.050998	 649744
4.051440	 650296
4.051882	 650848
4.052323	 651400
4.052765	 651952
4.053206	 652504
4.053648	 653056
4.054090	 653608
4.054531	 654160
4.054973	 654712
4.055414	 655264
4.055856	 655816
4.056298	 656368
4.056739	 656920
4.089296	 657472
4.089738	 658024
4.090179	 658576
4.090621	 659128
4.091062	 659680
4.091504	 660232
4.091946	 660784
4.092387	 661336
4.092829	 661888
4.093270	 662440
4.093712	 662992
4.094154	 663544
4.094595	 664096
4.095037	 664648
4.095478	 665200
4.095920	 665752
4.096362	 666304
4.096803	 666856
4.097245	 667408
4.097686	 667960
4.130243	 668512
4.130685	 669064
4.131126	 669616
4.131568	 670168
4.132010	 670720
4.132451	 671272
4.132893	 671824
4.133334	 672376
4.133776	 672928
4.134218	 673480
4.134659	 674032
4.135101	 674584
4.135542	 675136
4.135984	 675688
4.136426	 676240
4.136867	 676792
4.137309	 677344
4.137750	 677896
4.138192	 678448
4.138634	 679000
4.171190	 679552
4.171632	 680104
4.172074	 680656
4.172515	 681208
4.172957	 681760
4.173398	 682312
4.173840	 682864
4.174282	 683416
4.174723	 683968
4.175165	 684520
4.175606	 685072
4.176048	 685624
4.176490	 686176
4.176931	 686728
4.177373	 687280
4.177814	 687832
4.178256	 688384
4.178698	 688936
4.179139	 689488
4.179581	 690040
4.212138	 690592
4.212579	 691144
4.213021	 691696
4.213462	 692248
4.213904	 692800
4.214346	 693352
4.214787	 693904
4.215229	 694456
4.215670	 695008
4.216112	 695560
4.216554	 696112
4.216995	 696664
4.217437	 697216
4.217878	 697768
4.218320	 698320
4.218762	 698872
4.219203	 699424
4.219645	 699976
4.220086	 700528
4.220528	 701080
4.253085	 701632
4.253526	 702184
4.253968	 702736
4.254410	 703288
4.254851	 703840
4.255293	 704392
4.255734	 704944
4.256176	 705496
4.256618	 706048
4.257059	 706600
4.257501	 707152
4.257942	 707704
4.258384	 708256
4.258826	 708808
4.259267	 709360
4.259709	 709912
4.260150	 710464
4.260592	 711016
4.261034	 711568
4.261475	 712120
4.294032	 712672
4.294474	 713224
4.294915	 713776
4.295357	 714328
4.295798	 714880
4.296240	 715432
4.296682	 715984
4.297123	 716536
4.297565	 717088
4.298006	 717640
4.298448	 718192
4.298890	 718744
4.299331	 719296
4.299773	 719848
4.300214	 720400
4.300656	 720952
4.301098	 721504
4.301539	 722056
4.301981	 722608
4.302422	 723160
4.334979	 723712
4.335421	 724264
4.335862	 724816
4.336304	 725368
4.336746	 725920
4.337187	 726472
4.337629	 727024
4.338070	 727576
4.338512	 728128
4.338954	 728680
4.339395	 729232
4.339837	 729784
4.340278	 730336
4.340720	 730888
4.341162	 731440
4.341603	 731992
4.342045	 732544
4.342486	 733096
4.342928	 733648
4.343370	 734200
4.375926	 734752
4.376368	 735304
4.376810	 735856
4.377251	 736408
4.377693	 736960
4.378134	 737512
4.378576	 738064
4.379018	 738616
4.379459	 739168
4.379901	 739720
4.380342	 740272
4.380784	 740824
4.381226	 741376
4.381667	 741928
4.382109	 742480
4.382550	 743032
4.382992	 743584
4.383434	 744136
4.383875	 744688
4.384317	 745240
4.416874	 745792
4.417315	 746344
4.417757	 746896
4.418198	 747448
4.418640	 748000
4.419082	 748552
4.419523	 749104
4.419965	 749656
4.420406	 750208
4.420848	 750760
4.421290	 751312
4.421731	 751864
4.422173	 752416
4.422614	 752968
4.423056	 753520
4.423498	 754072
4.423939	 754624
4.424381	 755176
4.424822	 755728
4.425264	 756280
4.457821	 756832
4.458262	 757384
4.458704	 757936
4.459146	 758488
4.459587	 759040
4.460029	 759592
4.460470	 760144
4.460912	 760696
4.461354	 761248
4.461795	 761800
4.462237	 762352
4.462678	 762904
4.463120	 763456
4.463562	 764008
4.464003	 764560
4.464445	 765112
4.464886	 765664
4.465328	 766216
4.465770	 766768
4.466211	 767320
4.498768	 767872
4.499210	 768424
4.499651	 768976
4.500093	 769528
4.500534	 770080
4.500976	 770632
4.501418	 771184
4.501859	 771736
4.502301	 772288
4.502742	 772840
4.503184	 773392
4.503626	 773944
4.504067	 774496
4.504509	 775048
4.504950	 775600
4.505392	 776152
4.505834	 776704
4.506275	 777256
4.506717	 777808
4.507158	 778360
4.539715	 778912
4.540157	 779464
4.540598	 780016
4.541040	 780568
4.541482	 781120
4.541923	 781672
4.542365	 782224
4.542806	 782776
4.543248	 783328
4.543690	 783880
4.544131	 784432
4.544573	 784984
4.545014	 785536
4.545456	 786088
4.545898	 786640
4.546339	 787192
4.546781	 787744
4.547222	 788296
4.547664	 788848
4.548106	 789400
4.580662	 789952
4.581104	 790504
4.581546	 791056
4.581987	 791608
4.582429	 792160
4.582870	 792712
4.583312	 793264
4.583754	 793816
4.584195	 794368
4.584637	 794920
4.585078	 795472
4.585520	 796024
4.585962	 796576
4.586403	 797128
4.586845	 797680
4.587286	 798232
4.587728	 798784
4.588170	 799336
4.588611	 799888
4.589053	 800440
4.621610	 800992
4.622051	 801544
4.622493	 802096
4.622934	 802648
4.623376	 803200
4.623818	 803752
4.624259	 804304
4.624701	 804856
4.625142	 805408
4.625584	 805960
4.626026	 806512
4.626467	 807064
4.626909	 807616
4.627350	 808168
4.627792	 808720
4.628234	 809272
4.628675	 809824
4.629117	 810376
4.629558	 810928
4.630000	 811480
4.662557	 812032
4.662998	 812584
4.663440	 813136
4.663882	 813688
4.664323	 814240
4.664765	 814792
4.665206	 815344
4.665648	 815896
4.666090	 816448
4.666531	 817000
4.666973	 817552
4.667414	 818104
4.667856	 818656
4.668298	 819208
4.668739	 819760
4.669181	 820312
4.669622	 820864
4.670064	 821416
4.670506	 821968
4.670947	 822520
4.703504	 823072
4.703946	 823624
4.704387	 824176
4.704829	 824728
4.705270	 825280
4.705712	 825832
4.706154	 826384
4.706595	 826936
4.707037	 827488
4.707478	 828040
4.707920	 828592
4.708362	 829144
4.708803	 829696
4.709245	 830248
4.709686	 830800
4.710128	 831352
4.710570	 831904
4.711011	 832456
4.711453	 833008
4.711894	 833560
4.744451	 834112
4.744893	 834664
4.745334	 835216
4.745776	 835768
4.746218	 836320
4.746659	 836872
4.747101	 837424
4.747542	 837976
4.747984	 838528
4.748426	 839080
4.748867	 839632
4.749309	 840184
4.749750	 840736
4.750192	 841288
4.750634	 841840
4.751075	 842392
4.751517	 842944
4.751958	 843496
4.752400	 844048
4.752842	 844600
4.785398	 845152
4.785840	 845704
4.786282	 846256
4.786723	 846808
4.787165	 847360
4.787606	 847912
4.788048	 848464
4.788490	 849016
4.788931	 849568
4.789373	 850120
4.789814	 850672
4.790256	 851224
4.790698	 851776
4.791139	 852328
4.791581	 852880
4.792022	 853432
4.792464	 853984
4.792906	 854536
4.793347	 855088
4.793789	 855640
4.826346	 856192
4.826787	 856744
4.827229	 857296
4.827670	 857848
